#Partially deleted in new
chr1	145021000	145021200
#Partially deleted in new
chr1	145318800	145319000
#Split in new
chr1	145351000	145356800
#Split in new
chr1	148577000	148577200
#Split in new
chr1	148579600	148579800
#Split in new
chr1	148580400	148580800
#Split in new
chr1	148581600	148582600
#Split in new
chr1	148588800	148591400
#Split in new
chr1	148592000	148593000
#Split in new
chr1	148593600	148596400
#Partially deleted in new
chr17	35696600	35697000
#Split in new
chr19	40391800	40393000
#Split in new
chr19	40395800	40396400
#Partially deleted in new
chr7	74378800	74379200
#Partially deleted in new
chr8	144939400	144947600
