#Partially deleted in new
chr17	35696600	35697000
#Partially deleted in new
chr1	145021000	145021200
#Partially deleted in new
chr1	145318800	145319000
#Split in new
chr1	145351000	145356800
#Split in new
chr1	148577000	148578000
#Split in new
chr1	148579600	148579800
#Split in new
chr1	148580400	148580800
#Split in new
chr1	148581600	148582600
#Split in new
chr1	148588800	148591400
#Split in new
chr1	148592000	148593000
#Split in new
chr1	148593600	148596400
#Partially deleted in new
chr20	34151600	34153200
#Partially deleted in new
chr2	239831800	239832400
#Partially deleted in new
chr7	74378800	74379200
#Split in new
chr7	74988400	74988800
#Partially deleted in new
chr8	145537000	145537800
