#Partially deleted in new
chr1	0	14400
#Split in new
chr1	149800	237600
#Split in new
chr1	238000	326000
#Split in new
chr1	328200	565000
#Split in new
chr1	1580800	1586800
#Partially deleted in new
chr1	2575400	2784200
#Partially deleted in new
chr1	3828400	4645200
#Split in new
chr1	12719200	13839400
#Partially deleted in new
chr1	17045600	17215600
#Partially deleted in new
chr1	29667600	30112000
#Split in new
chr1	103578400	104067600
#Split in new
chr1	120612600	121137600
#Split in new
chr1	121262000	143896400
#Split in new
chr1	143915800	144010200
#Split in new
chr1	144010600	144280600
#Split in new
chr1	144281000	144313400
#Split in new
chr1	144315400	144339400
#Split in new
chr1	144341200	144519600
#Split in new
chr1	144534200	144572800
#Split in new
chr1	144573400	144593200
#Split in new
chr1	144595000	144852400
#Split in new
chr1	145319000	145340000
#Split in new
chr1	145342000	145343200
#Split in new
chr1	145357600	145381800
#Split in new
chr1	145827200	145944800
#Split in new
chr1	145945600	146373200
#Split in new
chr1	146375600	146555400
#Split in new
chr1	147932200	148555600
#Split in new
chr1	148578000	148579600
#Split in new
chr1	148579800	148580400
#Split in new
chr1	148580800	148581600
#Split in new
chr1	148582600	148583800
#Split in new
chr1	148584000	148587600
#Split in new
chr1	148588000	148588800
#Split in new
chr1	148591400	148592000
#Split in new
chr1	148592200	148760200
#Split in new
chr1	148761400	148855000
#Split in new
chr1	148855600	149298800
#Split in new
chr1	149400600	149603000
#Split in new
chr1	149603200	149684000
#Partially deleted in new
chr1	149891600	149895200
#Split in new
chr1	205903600	206134800
#Split in new
chr1	206310600	206491600
#Split in new
chr1	223723800	223858200
#Partially deleted in new
chr1	235147400	235245200
#Split in new
chr1	248859600	249104600
#Partially deleted in new
chr1	249213400	249250600
#Partially deleted in new
chr10	0	119400
#Split in new
chr10	17785200	18429000
#Split in new
chr10	38741200	42738400
#Split in new
chr10	46411800	46913400
#Split in new
chr10	46993800	47056200
#Split in new
chr10	47058600	47594200
#Split in new
chr10	47770600	48185000
#Split in new
chr10	48186800	48277400
#Split in new
chr10	48746200	48951600
#Split in new
chr10	48953200	49458600
#Split in new
chr10	50970800	51488600
#Split in new
chr10	51625000	51827200
#Partially deleted in new
chr10	125868000	125996600
#Partially deleted in new
chr10	128597000	128768800
#Partially deleted in new
chr10	133110400	133741400
#Partially deleted in new
chr10	135436400	135534600
#Partially deleted in new
chr11	0	127200
#Split in new
chr11	1148400	1223800
#Split in new
chr11	49914200	56608800
#Partially deleted in new
chr11	69080200	69142600
#Partially deleted in new
chr11	69703800	69789200
#Split in new
chr11	87430800	87836800
#Partially deleted in new
chr11	96221200	96478800
#Partially deleted in new
chr11	134739000	135006400
#Split in new
chr11_gl000202_random	13800	16000
#Partially deleted in new
chr12	0	73600
#Split in new
chr12	93600	175800
#Partially deleted in new
chr12	7176000	7244400
#Partially deleted in new
chr12	34532800	38447000
#Partially deleted in new
chr12	109349600	109434400
#Split in new
chr12	121959400	121968400
#Partially deleted in new
chr12	122530200	122582000
#Split in new
chr12	132704400	132860600
#Partially deleted in new
chr12	133791600	133851800
#Partially deleted in new
chr13	0	19683400
#Partially deleted in new
chr13	86626200	87775600
#Partially deleted in new
chr13	111958200	113097600
#Partially deleted in new
chr13	114303000	114427200
#Partially deleted in new
chr13	114632800	114745800
#Partially deleted in new
chr13	115092800	115169800
#Split in new
chr14	0	19594600
#Split in new
chr14	19693000	19785200
#Split in new
chr14	19787400	19856400
#Split in new
chr14	106088200	106610000
#Partially deleted in new
chr14	107281400	107349400
#Partially deleted in new
chr15	0	20398200
#Split in new
chr15	20711600	22511000
#Split in new
chr15	22554000	22802800
#Split in new
chr15	23356200	23887400
#Partially deleted in new
chr15	29145600	29210000
#Partially deleted in new
chr15	65243600	65249400
#Split in new
chr15	82612600	82664400
#Split in new
chr15	82665200	83023800
#Split in new
chr15	83024200	83069200
#Split in new
chr15	84899000	85043400
#Partially deleted in new
chr15	102516800	102531200
#Deleted in new
chr16	0	60000
#Partially deleted in new
chr16	34021200	34760400
#Split in new
chr16	35030400	46588400
#Partially deleted in new
chr16	88368800	88448800
#Partially deleted in new
chr16	90282000	90354600
#Partially deleted in new
chr17	295800	411800
#Split in new
chr17	1019400	1026200
#Split in new
chr17	21478200	22203200
#Partially deleted in new
chr17	22203800	25335800
#Split in new
chr17	34511000	34838400
#Split in new
chr17	34923800	34934400
#Split in new
chr17	35755000	35765600
#Partially deleted in new
chr17	62407600	62473800
#Split in new
chr17	77397800	77682400
#Partially deleted in new
chr17	79701200	79761400
#Split in new
chr17	81058400	81058800
#Split in new
chr17_gl000205_random	0	89600
#Partially deleted in new
chr18	0	75600
#Partially deleted in new
chr18	14459800	18526800
#Partially deleted in new
chr18	51885600	52274600
#Partially deleted in new
chr18	72266400	72342800
#Split in new
chr18	78006000	78077200
#Partially deleted in new
chr19	0	60800
#Split in new
chr19	7295200	7406000
#Partially deleted in new
chr19	8676000	8764000
#Split in new
chr19	20349400	20747800
#Partially deleted in new
chr19	24270600	28282000
#Split in new
chr19	40382800	40475200
#Partially deleted in new
chr19	42400800	42401800
#Split in new
chr19	54612200	54613400
#Split in new
chr19	54635200	54639800
#Split in new
chr19	54685000	54687400
#Partially deleted in new
chr19	59116600	59128800
#Partially deleted in new
chr2	0	11200
#Partially deleted in new
chr2	3524200	3581600
#Partially deleted in new
chr2	4722000	5506000
#Partially deleted in new
chr2	16154400	16378200
#Split in new
chr2	19173800	19258400
#Partially deleted in new
chr2	21023400	21265600
#Split in new
chr2	87627000	87752200
#Split in new
chr2	89348400	90066000
#Split in new
chr2	90277400	90413000
#Split in new
chr2	90451200	91763800
#Split in new
chr2	92028600	95522600
#Split in new
chr2	97957800	98205400
#Partially deleted in new
chr2	110107400	110256200
#Partially deleted in new
chr2	149685200	149791400
#Partially deleted in new
chr2	172823600	172841000
#Partially deleted in new
chr2	233949000	234074000
#Partially deleted in new
chr2	239775800	239831800
#Partially deleted in new
chr2	240673600	240896600
#Split in new
chr2	242718000	242785800
#Split in new
chr2	243031800	243199200
#Partially deleted in new
chr20	0	110600
#Partially deleted in new
chr20	26190400	29517200
#Partially deleted in new
chr20	29634000	29900800
#Partially deleted in new
chr20	34895400	35028000
#Partially deleted in new
chr20	61086800	61142200
#Partially deleted in new
chr20	61205800	61272800
#Partially deleted in new
chr20	62960200	63025400
#Partially deleted in new
chr21	0	10601200
#Split in new
chr21	10602000	10861600
#Split in new
chr21	11170600	15352000
#Partially deleted in new
chr21	42880800	43021600
#Partially deleted in new
chr21	44631800	44725800
#Partially deleted in new
chr21	48088600	48129800
#Partially deleted in new
chr22	0	16158800
#Split in new
chr22	16159600	17398000
#Split in new
chr22	18003400	18008800
#Split in new
chr22	18057400	18060600
#Split in new
chr22	20309200	20747400
#Split in new
chr22	24322200	24397600
#Partially deleted in new
chr22	50361400	50421200
#Partially deleted in new
chr22	51239800	51304400
#Partially deleted in new
chr3	0	238000
#Partially deleted in new
chr3	66140200	66270600
#Partially deleted in new
chr3	90065200	93562600
#Partially deleted in new
chr3	194040600	194048800
#Split in new
chr3	195164800	195241200
#Partially deleted in new
chr3	197949400	198022400
#Partially deleted in new
chr4	0	12000
#Partially deleted in new
chr4	1402600	1514400
#Partially deleted in new
chr4	8690400	8862200
#Partially deleted in new
chr4	9155800	9382600
#Partially deleted in new
chr4	49034800	49514400
#Partially deleted in new
chr4	49515200	52708000
#Split in new
chr4	75411400	75548200
#Partially deleted in new
chr4	191033200	191154200
#Partially deleted in new
chr5	0	13000
#Partially deleted in new
chr5	17375800	17620600
#Partially deleted in new
chr5	45696600	49736200
#Partially deleted in new
chr5	138776000	138855000
#Partially deleted in new
chr5	180751800	180915200
#Partially deleted in new
chr6	0	188600
#Split in new
chr6	26660800	26853000
#Split in new
chr6	57513400	58287000
#Split in new
chr6	58288400	62993600
#Partially deleted in new
chr6	94129400	96024400
#Split in new
chr6	157543000	157695000
#Partially deleted in new
chr6	167765400	168078800
#Split in new
chr6	169087800	169114200
#Partially deleted in new
chr6	170191200	170341000
#Partially deleted in new
chr6	170895200	171115000
#Partially deleted in new
chr7	0	81600
#Partially deleted in new
chr7	220600	306800
#Partially deleted in new
chr7	50344600	50485600
#Split in new
chr7	57600600	63360400
#Split in new
chr7	64713200	64734400
#Split in new
chr7	72267600	72277600
#Partially deleted in new
chr7	74471800	74474200
#Split in new
chr7	74653600	74988400
#Split in new
chr7	100495400	100660400
#Split in new
chr7	130148600	130295800
#Partially deleted in new
chr7	139368600	139415600
#Split in new
chr7	142039000	142115200
#Split in new
chr7	142274200	142340000
#Split in new
chr7	142420400	142490600
#Partially deleted in new
chr7	143302000	143433800
#Partially deleted in new
chr7	153078800	154585800
#Partially deleted in new
chr8	0	156600
#Partially deleted in new
chr8	7469200	7537600
#Partially deleted in new
chr8	12052800	12219600
#Partially deleted in new
chr8	43291600	46950800
#Partially deleted in new
chr8	48118000	48172400
#Split in new
chr8	48192800	48253000
#Partially deleted in new
chr8	86393800	86847800
#Split in new
chr8	142740800	142938000
#Split in new
chr8	144292600	144293800
#Partially deleted in new
chr8	144296600	144300600
#Split in new
chr8	145603600	145608200
#Partially deleted in new
chr8	146281600	146364000
#Partially deleted in new
chr9	0	11000
#Split in new
chr9	38688000	40633200
#Split in new
chr9	40792400	41608800
#Split in new
chr9	42368800	42749600
#Split in new
chr9	42750400	44118000
#Split in new
chr9	44119600	44631400
#Split in new
chr9	44631800	44990200
#Split in new
chr9	44993000	45355800
#Split in new
chr9	45357600	46685400
#Split in new
chr9	46688200	66455400
#Split in new
chr9	66554200	66827000
#Split in new
chr9	66827400	67290000
#Split in new
chr9	67293600	68412400
#Split in new
chr9	68496000	69064400
#Split in new
chr9	69087400	69381200
#Split in new
chr9	69787800	70645600
#Split in new
chr9	70647400	70856600
#Partially deleted in new
chr9	92278000	92761800
#Partially deleted in new
chr9	133045400	133233400
#Partially deleted in new
chr9	137040400	137105400
#Partially deleted in new
chr9	139160400	139218600
#Partially deleted in new
chr9	141045400	141213400
#Split in new
chrUn_gl000228	0	117000
#Split in new
chrUn_gl000228	119400	129000
#Partially deleted in new
chrX	0	196200
#Partially deleted in new
chrX	231000	294600
#Split in new
chrX	348400	1505000
#Partially deleted in new
chrX	1721600	2137400
#Partially deleted in new
chrX	7066800	7866200
#Partially deleted in new
chrX	10725400	11082200
#Partially deleted in new
chrX	37004600	37176600
#Split in new
chrX	46773800	46837800
#Split in new
chrX	48859400	48886200
#Partially deleted in new
chrX	48971000	48972000
#Split in new
chrX	49013200	49020000
#Split in new
chrX	49132400	49217000
#Split in new
chrX	49217400	49643200
#Partially deleted in new
chrX	49969800	50440200
#Split in new
chrX	52089200	52949200
#Split in new
chrX	57937400	62567000
#Partially deleted in new
chrX	76267200	76760200
#Partially deleted in new
chrX	119764800	120181200
#Split in new
chrX	134730800	134909000
#Partially deleted in new
chrX	148714000	148959000
#Partially deleted in new
chrX	148959600	149097600
#Split in new
chrX	149534400	149645400
#Split in new
chrX	151807000	151995400
#Split in new
chrX	152243600	152599000
#Partially deleted in new
chrX	155255400	155270400
#Partially deleted in new
chrY	0	171000
#Partially deleted in new
chrY	181000	244600
#Split in new
chrY	297800	1455000
#Partially deleted in new
chrY	1671600	2087400
#Split in new
chrY	2609400	59100400
#Partially deleted in new
chrY	59358400	59373400
