#Partially deleted in new
chr10	48185200	48185400
#Split in new
chr10	48952000	48952800
#Split in new
chr14	19755200	19756200
#Split in new
chr17	21556600	21557000
#Split in new
chr19	54612800	54613400
#Split in new
chr1	144311200	144311800
#Split in new
chr1	144339400	144340000
#Split in new
chr1	144519800	144521800
#Split in new
chr1	144593400	144593800
#Split in new
chr1	147931000	147932200
#Split in new
chr1	148760200	148761400
#Split in new
chr1	148854400	148855800
#Split in new
chr2	87656600	87658000
#Split in new
chr2	90480400	90482200
#Partially deleted in new
chr4	125400	125600
#Deleted in new
chr7	100612000	100612800
#Split in new
chr8	145623200	145624000
#Split in new
chrX	49221400	49222000
#Split in new
chrX	140084400	140085200
