#Split in new
chr1	144570600	144573400
#Partially deleted in new
chr1	147122200	147125600
#Split in new
chr1	148761800	148762400
#Split in new
chr1	148765200	148765800
#Split in new
chr10	47748800	47750600
#Split in new
chr10	48955800	48956800
#Split in new
chr10	48957800	48958200
#Split in new
chr10	48959000	48960800
#Partially deleted in new
chr10	49095400	49095600
#Partially deleted in new
chr10	49195400	49196400
#Partially deleted in new
chr11_gl000202_random	10800	11000
#Split in new
chr14	23106800	23107200
#Split in new
chr15	82635000	83012200
#Partially deleted in new
chr19	11545000	11545200
#Split in new
chr19	54722800	54724200
#Partially deleted in new
chr2	239831800	239833600
#Split in new
chr2	242743800	242744800
#Split in new
chr2	242754400	242757000
#Partially deleted in new
chr20	34026000	34026200
#Partially deleted in new
chr20	34157000	34157200
#Split in new
chr22	18057600	18061600
#Partially deleted in new
chr22	49551400	49552400
#Partially deleted in new
chr3	194041600	194042000
#Split in new
chr8	144290200	144297600
#Split in new
chr8	145325200	145495200
#Split in new
chr9	44500200	44501600
#Split in new
chr9	44630400	44632000
#Split in new
chr9	46270400	46271400
#Split in new
chr9	65534400	65535200
#Partially deleted in new
chr9	70647600	70647800
